ShopeeProductID,Sku,ItemID,ItemSku,VariationID,VariationSku,ModifiedUser,ModifiedDate
3383,Carlsbro-DG089A,7907347775,Carlsbro-DG089A,0,,bot,28/5/2020 14:16
3384,KZ41CSB,1874717070,KZ41CSB,0,,bot,28/5/2020 14:16
3385,Yamaha-SLG200N-TBS,2807964455,Yamaha-SLG200N-TBS,0,,bot,28/5/2020 14:16
3386,SQOE-SEST210SB-S2,3100109227,SQOE-SEST210SB-S2,0,,bot,28/5/2020 14:16
3387,Paramount-38DJR-2,2874092101,Paramount-38DJR-2,0,,bot,28/5/2020 14:16
3388,Yamaha-Pacifica012-BK-Laney-Mini-Superg,4807338028,Yamaha-Pacifica012-BK-Laney-Mini-Superg,0,,bot,28/5/2020 14:16
3389,Paramount-SH117-MRD-S1,2136967807,Paramount-SH117-MRD-S1,0,,bot,28/5/2020 14:16
3390,Lanikai-HU212,7100197367,Lanikai-HU212,0,,bot,28/5/2020 14:16
3391,Kazuki-KZ41CEN-S1,3506422052,Kazuki-KZ41CEN-S1,0,,bot,28/5/2020 14:16
3392,Paramount-EGT100NLH,2914310865,Paramount-EGT100NLH,0,,bot,28/5/2020 14:16
3393,Lucifer-D80CN,3515891564,Lucifer-D80CN,0,,bot,28/5/2020 14:16
3394,Proline-PB105BK,7010729062,Proline-PB105BK,0,,bot,28/5/2020 14:16
3395,Kazuki-BKZ-RLST-RGN-Retro-Green,4501767163,Kazuki-BKZ-RLST-RGN-Retro-Green,0,,bot,28/5/2020 14:16
3396,Kazuki-KZ410N-FBA41,3700015397,Kazuki-KZ410N-FBA41,0,,bot,28/5/2020 14:16
3397,Paramount-HB41N,2128316451,Paramount-HB41N,0,,bot,28/5/2020 14:16
3398,Fantasia-C41SB-FAT200D,4400421502,Fantasia-C41SB-FAT200D,0,,bot,28/5/2020 14:16
3399,Kazuki-KZ41CCS,2887590501,Kazuki-KZ41CCS,0,,bot,28/5/2020 14:16
3400,Paramount-C98C-S1,5215795599,Paramount-C98C-S1,0,,bot,28/5/2020 14:16
3401,Alston-UF480,2826155905,Alston-UF480,0,,bot,28/5/2020 14:16
3402,SQOE-SEST210BK-HH,3108081669,SQOE-SEST210BK-HH,0,,bot,28/5/2020 14:16
3403,Fantasia-F80BK-FBC01,1329211056,Fantasia-F80BK-FBC01,0,,bot,28/5/2020 14:16
3404,Paramount-ELS2-CS,2137947215,Paramount-ELS2-CS,0,,bot,28/5/2020 14:16
3405,Sqoe-SELP100RD,5511621400,Sqoe-SELP100RD,0,,bot,28/5/2020 14:16
3406,Schecter-Omen-Extreme-6-See-Thru-Black-BST-OMET6-STBLK,7217070584,Schecter-Omen-Extreme-6-See-Thru-Black-BST-OMET6-STBLK,0,,bot,28/5/2020 14:16
3407,KZ41CBK,1874714432,KZ41CBK,0,,bot,28/5/2020 14:16
3408,Paramount-SH117R-MBK-S5,4518401197,Paramount-SH117R-MBK-S5,0,,bot,28/5/2020 14:16
3409,Paramount-WD66N,3104226911,Paramount-WD66N,0,,bot,28/5/2020 14:16
3410,Vintage-V100-AFD-Paradise,4616515954,Vintage-V100-AFD-Paradise,0,,bot,28/5/2020 14:16
3411,Clevan-D10BK,2206611527,Clevan-D10BK,0,,bot,28/5/2020 14:16
3412,Squier-Contemporary-Strat-HH-S1-BK,1546116151,Squier-Contemporary-Strat-HH-S1-BK,0,,bot,28/5/2020 14:16
3413,Fantasia-UK21-PK,7315766886,Fantasia-UK21-PK,0,,bot,28/5/2020 14:16
3414,Epiphone-SG-Special-VE-EB-S1,2880712510,Epiphone-SG-Special-VE-EB-S1,0,,bot,28/5/2020 14:16
3415,Fantasia-F80BL-FAT101,1335115139,Fantasia-F80BL-FAT101,0,,bot,28/5/2020 14:16
3416,Fantasia-EA12EBK,5501055149,Fantasia-EA12EBK,0,,bot,28/5/2020 14:16
3417,Fantasia-EA12EWH-FBA,4601044884,Fantasia-EA12EWH-FBA,0,,bot,28/5/2020 14:16
3418,Sakura-BFG-4116CN-FAT200D,6401072581,Sakura-BFG-4116CN-FAT200D,0,,bot,28/5/2020 14:16
3419,Paramount-SH118MRD-S1,2147427218,Paramount-SH118MRD-S1,0,,bot,28/5/2020 14:16
3420,Fantasia-F80N-S2,1335219398,Fantasia-F80N-S2,0,,bot,28/5/2020 14:16
3421,Sqoe-SA100BK,2835131944,Sqoe-SA100BK,0,,bot,28/5/2020 14:16
3422,Schecter-C-6-Plus-Vintage-Sunburst-BST-C6P-VSB,7017069925,Schecter-C-6-Plus-Vintage-Sunburst-BST-C6P-VSB,0,,bot,28/5/2020 14:16
3423,Yamaha-Pacifica112J-Black,4307355625,Yamaha-Pacifica112J-Black,0,,bot,28/5/2020 14:16
3424,Paramount-HB41EN-S1,2128290803,Paramount-HB41EN-S1,0,,bot,28/5/2020 14:16
3425,Fender-Player-HH-PF-SB-0145233500,2808127921,Fender-Player-HH-PF-SB-0145233500,0,,bot,28/5/2020 14:16
3426,Musedo-T2,4118507056,Musedo-T2,0,,bot,28/5/2020 14:16
3427,Yamaha-FG800NT-Natural,7215583165,Yamaha-FG800NT-Natural,0,,bot,28/5/2020 14:16
3428,Kazuki-KZ39CSN-MG-S2,2899171150,Kazuki-KZ39CSN-MG-S2,0,,bot,28/5/2020 14:16
3429,Fantasia-F90BK,3104208403,Fantasia-F90BK,0,,bot,28/5/2020 14:16
3430,Kazuki-KZ39CMG-S1,2826004194,Kazuki-KZ39CMG-S1,0,,bot,28/5/2020 14:16
3431,Kazuki-KZ41CEN-FBA41,4706326361,Kazuki-KZ41CEN-FBA41,0,,bot,28/5/2020 14:16
3432,Schecter-C6-Deluxe-BST-C6DL-SWHT,7217070246,Schecter-C6-Deluxe-BST-C6DL-SWHT,0,,bot,28/5/2020 14:16
3433,Epiphone-PRO-1-WR,1159266945,Epiphone-PRO-1-WR,0,,bot,28/5/2020 14:16
3434,Adonis-HS520-TBLS,3901312344,Adonis-HS520-TBLS,0,,bot,28/5/2020 14:16
3435,Kazuki-KZ38SB-FMB05,3200091513,Kazuki-KZ38SB-FMB05,0,,bot,28/5/2020 14:16
3436,Paramount-SP722CEQ-N,6115933570,Paramount-SP722CEQ-N,0,,bot,28/5/2020 14:16
3437,UK241,5000199046,UK241,0,,bot,28/5/2020 14:16
3438,Paramount-Banjo-BJ007A,4008409589,Paramount-Banjo-BJ007A,0,,bot,28/5/2020 14:16
3439,Yamaha-Pacifica012-RD-Laney-Mini-Superg,4811989051,Yamaha-Pacifica012-RD-Laney-Mini-Superg,0,,bot,28/5/2020 14:16
3440,Paramount-E110BK-S1-4660,2792661133,Paramount-E110BK-S1-4660,0,,bot,28/5/2020 14:16
3441,Kazuki-KZ39CN-S1,3500010169,Kazuki-KZ39CN-S1,0,,bot,28/5/2020 14:16
3442,Kazuki-KZ389CMG,3800060351,Kazuki-KZ389CMG,0,,bot,28/5/2020 14:16
3443,Yamaha-FG800BLK-Black,7015583294,Yamaha-FG800BLK-Black,0,,bot,28/5/2020 14:16
3444,Paramount-ELC3-BK,2887851899,Paramount-ELC3-BK,0,,bot,28/5/2020 14:16
3445,Yamaha-TRBX304-PT-Pewter,3407447862,Yamaha-TRBX304-PT-Pewter,0,,bot,28/5/2020 14:16
3446,Kazuki-KZ41CESB,2901049693,Kazuki-KZ41CESB,0,,bot,28/5/2020 14:16
3447,Paramount-ED95,7915797937,Paramount-ED95,0,,bot,28/5/2020 14:16
3448,Epiphone-E-J200-Coupe-SB,4914343368,Epiphone-E-J200-Coupe-SB,0,,bot,28/5/2020 14:16
3449,SQOE-SEST210SB-FBC,6500387574,SQOE-SEST210SB-FBC,0,,bot,28/5/2020 14:16
3450,Marth-D400CBK,3103103501,Marth-D400CBK,0,,bot,28/5/2020 14:16
3451,Kazuki-KZ920C,923851464,Kazuki-KZ920C,0,,bot,28/5/2020 14:16
3452,Kazuki-BKZ-RLST-BK-Black,6601764247,Kazuki-BKZ-RLST-BK-Black,0,,bot,28/5/2020 14:16
3453,Fantasia-F100N-S2,1335445825,Fantasia-F100N-S2,0,,bot,28/5/2020 14:16
3454,Lanikai-S-TEQ,4200197793,Lanikai-S-TEQ,0,,bot,28/5/2020 14:16
3455,Boss-WL-20L,2816722920,Boss-WL-20L,0,,bot,28/5/2020 14:16
3456,Paramount-SH118R-MBL,3218564698,Paramount-SH118R-MBL,0,,bot,28/5/2020 14:16
3457,Kazuki-KZ410EBK-S1,2813363902,Kazuki-KZ410EBK-S1,0,,bot,28/5/2020 14:16
3458,Kazuki-KZ38BL-FMB05,3700025183,Kazuki-KZ38BL-FMB05,0,,bot,28/5/2020 14:16
3459,Paramount-SH118R-MBL-S3,5618402093,Paramount-SH118R-MBL-S3,0,,bot,28/5/2020 14:16
3460,Paramount-JYC-L1-4IN1,3112208759,Paramount-JYC-L1-4IN1,0,,bot,28/5/2020 14:16
3461,Proline-PB205RD,6701201011,Proline-PB205RD,0,,bot,28/5/2020 14:16
3462,Yamaha-CX40,2872270289,Yamaha-CX40,0,,bot,28/5/2020 14:16
3463,Yamaha-TRBX305-BK,3715758971,Yamaha-TRBX305-BK,0,,bot,28/5/2020 14:16
3464,Fantasia-F80N-FSD38,1335144177,Fantasia-F80N-FSD38,0,,bot,28/5/2020 14:16
3465,Kazuki-WB-OME-BR,2839206487,Kazuki-WB-OME-BR,0,,bot,28/5/2020 14:16
3466,Brook-S25GDCGEQ,2899544847,Brook-S25GDCGEQ,0,,bot,28/5/2020 14:16
3467,Paramount-PE100BL-S2,6017783096,Paramount-PE100BL-S2,0,,bot,28/5/2020 14:16
3468,Fender-Deluxe-MN-SSS-Blue-0147102327,2791438997,Fender-Deluxe-MN-SSS-Blue-0147102327,0,,bot,28/5/2020 14:16
3469,ELC3-BK,2079089167,ELC3-BK,0,,bot,28/5/2020 14:16
3470,Hun-3SD-S4,7415926791,Hun-3SD-S4,0,,bot,28/5/2020 14:16
3471,Paramount-SH117R-MฺBK-S3,5318400831,Paramount-SH117R-MฺBK-S3,0,,bot,28/5/2020 14:16
3472,Marth-D90C,3103107247,Marth-D90C,0,,bot,28/5/2020 14:16
3473,Tyma-HDC-350S,2841243337,Tyma-HDC-350S,0,,bot,28/5/2020 14:16
3474,Paramount-SH117MBK,2181380612,Paramount-SH117MBK,0,,bot,28/5/2020 14:16
3475,Epiphone-Les-Paul-SL-PBL,2826085932,Epiphone-Les-Paul-SL-PBL,0,,bot,28/5/2020 14:16
3476,Kazuki-RLTL-CYW-Classic-Yellow,6701762886,Kazuki-RLTL-CYW-Classic-Yellow,0,,bot,28/5/2020 14:16
3477,Tyma-HM-350M,2841229818,Tyma-HM-350M,0,,bot,28/5/2020 14:16
3478,Paramount-ED95E-S1,7315799324,Paramount-ED95E-S1,0,,bot,28/5/2020 14:16
3479,Kazuki-KZ910C,3100416732,Kazuki-KZ910C,0,,bot,28/5/2020 14:16
3480,Paramount-E110SB,2150234577,Paramount-E110SB,0,,bot,28/5/2020 14:16
3481,Paramount-EBG405BK,2155511738,Paramount-EBG405BK,0,,bot,28/5/2020 14:16
3482,Paramount-E4170CEQRD,3113268382,Paramount-E4170CEQRD,0,,bot,28/5/2020 14:16
3483,Daddario-EXL117,2887634556,Daddario-EXL117,0,,bot,28/5/2020 14:16
3484,Yamaha-LL-TA-NT,4401932440,Yamaha-LL-TA-NT,0,,bot,28/5/2020 14:16
3485,Kazuki-KZ39CSN-BK-S1,2893279139,Kazuki-KZ39CSN-BK-S1,0,,bot,28/5/2020 14:16
3486,Proline-PB90BK,5910728847,Proline-PB90BK,0,,bot,28/5/2020 14:16
3487,Fishman-OEM-PSY-301,2892735354,Fishman-OEM-PSY-301,0,,bot,28/5/2020 14:16
3488,Fender-Player-Strat-SSS-0144502506MN-CM-0144502534,2792729605,Fender-Player-Strat-SSS-0144502506MN-CM-0144502534,0,,bot,28/5/2020 14:16
3489,Epiphone-LP-SL-EB-S1,2790822398,Epiphone-LP-SL-EB-S1,0,,bot,28/5/2020 14:16
3490,Proline-PB200BK,6301201155,Proline-PB200BK,0,,bot,28/5/2020 14:16
3491,Fantasia-EA12EBK-FBA,3701139937,Fantasia-EA12EBK-FBA,0,,bot,28/5/2020 14:16
3492,Fantasia-EA12EWH,6101054290,Fantasia-EA12EWH,0,,bot,28/5/2020 14:16
3493,Martin-Lee-Z4016C,2825663769,Martin-Lee-Z4016C,0,,bot,28/5/2020 14:16
3494,Fantasia-C41RD-FMB07,4000421787,Fantasia-C41RD-FMB07,0,,bot,28/5/2020 14:16
3495,Daddario-Eclipse-VL,2901157137,Daddario-Eclipse-VL,0,,bot,28/5/2020 14:16
3496,Kazuki-BKZ-RLST-IWH-Ivory-White,5501770217,Kazuki-BKZ-RLST-IWH-Ivory-White,0,,bot,28/5/2020 14:16
3497,Kazuki-KZ38YW-FMB05-S2,2874232461,Kazuki-KZ38YW-FMB05-S2,0,,bot,28/5/2020 14:16
3498,SQOE-SEST230SB-FBC,4300194943,SQOE-SEST230SB-FBC,0,,bot,28/5/2020 14:16
3499,Epiphone-E-J200-Coupe-WR,4314343720,Epiphone-E-J200-Coupe-WR,0,,bot,28/5/2020 14:16
3500,Kazuki-KNY40CN-S1,2886528887,Kazuki-KNY40CN-S1,0,,bot,28/5/2020 14:16
3501,Paramount-SH117-MRD-S3,6818400771,Paramount-SH117-MRD-S3,0,,bot,28/5/2020 14:16
3502,Fantasia-F80N-AT101,1335131369,Fantasia-F80N-AT101,0,,bot,28/5/2020 14:16
3503,Paramount-E239BK-REVB,2888149897,Paramount-E239BK-REVB,0,,bot,28/5/2020 14:16
3504,Martin-Lee-Z4118C-S1,2887757259,Martin-Lee-Z4118C-S1,0,,bot,28/5/2020 14:16
3505,E239-CS,3902258343,E239-CS,0,,bot,28/5/2020 14:16
3506,Bespeco-SH710,4915770612,Bespeco-SH710,0,,bot,28/5/2020 14:16
3507,Kazuki-KZ900C-FBA1,2899127629,Kazuki-KZ900C-FBA1,0,,bot,28/5/2020 14:16
3508,Fantasia-C41BK-FAT200D,5600418959,Fantasia-C41BK-FAT200D,0,,bot,28/5/2020 14:16
3509,Fender-Venice-Cherry,2894400051,Fender-Venice-Cherry,0,,bot,28/5/2020 14:16
3510,Kazuki-DM-808T,7410339112,Kazuki-DM-808T,0,,bot,28/5/2020 14:16
3511,Lucifer-D80CEN,4915795898,Lucifer-D80CEN,0,,bot,28/5/2020 14:16
3512,Yamaha-FG840,2872136462,Yamaha-FG840,0,,bot,28/5/2020 14:16
3513,Jackson-JS32-Dinky-DKA-Arch-Top-Black-Satin-2910248568,2813913777,Jackson-JS32-Dinky-DKA-Arch-Top-Black-Satin-2910248568,0,,bot,28/5/2020 14:16
3514,Martin-Lee-Z38WR,3104195973,Martin-Lee-Z38WR,0,,bot,28/5/2020 14:16
3515,Epiphone-PRO-1-SB,2208139679,Epiphone-PRO-1-SB,0,,bot,28/5/2020 14:16
3516,UK2142A,4300203134,UK2142A,0,,bot,28/5/2020 14:16
3517,Daddario-Eclipse-GR,2901149969,Daddario-Eclipse-GR,0,,bot,28/5/2020 14:16
3518,Paramount-C98C-N,5215784351,Paramount-C98C-N,0,,bot,28/5/2020 14:16
3519,Fender-CD60S-BK-0961701006,2807688483,Fender-CD60S-BK-0961701006,0,,bot,28/5/2020 14:16
3520,Fender-Player-Strat-HSS-Polar-White-0144522515,4901772376,Fender-Player-Strat-HSS-Polar-White-0144522515,0,,bot,28/5/2020 14:16
3521,Fender-CT-60S-N-0961713021,2790255921,Fender-CT-60S-N-0961713021,0,,bot,28/5/2020 14:16
3522,Epiphone-E-J200-Coupe-N,6914342964,Epiphone-E-J200-Coupe-N,0,,bot,28/5/2020 14:16
3523,KZ39CWR-FBA39,523294569,KZ39CWR-FBA39,0,,bot,28/5/2020 14:16
3524,Paramount-ED95-S2,4015798978,Paramount-ED95-S2,0,,bot,28/5/2020 14:16
3525,Paramount-SH117MฺBK-S1,2136949379,Paramount-SH117MฺBK-S1,0,,bot,28/5/2020 14:16
3526,Epiphone-LP-SL-VSB-S1,2790862037,Epiphone-LP-SL-VSB-S1,0,,bot,28/5/2020 14:16
3527,Ortega-OMUH-BK,2792274510,Ortega-OMUH-BK,0,,bot,28/5/2020 14:16
3528,Kazuki-BKZ-03SB,3104106180,Kazuki-BKZ-03SB,0,,bot,28/5/2020 14:16
3529,Paramount-SH118R-MBL-S6,6818402346,Paramount-SH118R-MBL-S6,0,,bot,28/5/2020 14:16
3530,Yamaha-CPX600-N-INT,2873024551,Yamaha-CPX600-N-INT,0,,bot,28/5/2020 14:16
3531,JoJo-AW760RD,6910585913,JoJo-AW760RD,0,,bot,28/5/2020 14:16
3532,Kazuki-KZ410EBK-FBA41,2809560855,Kazuki-KZ410EBK-FBA41,0,,bot,28/5/2020 14:16
3533,Paramount-SDG7282CN,2899210259,Paramount-SDG7282CN,0,,bot,28/5/2020 14:16
3534,Paramount-SH117R-MBL-S3,3818496335,Paramount-SH117R-MBL-S3,0,,bot,28/5/2020 14:16
3535,Epiphone-PRO-1-WR-SET,1159318521,Epiphone-PRO-1-WR-SET,0,,bot,28/5/2020 14:16
3536,Kazuki-BKZ-SG41-RD,2913703410,Kazuki-BKZ-SG41-RD,0,,bot,28/5/2020 14:16
3537,Epiphone-SG-Special-VE-SB,2880365996,Epiphone-SG-Special-VE-SB,0,,bot,28/5/2020 14:16
3538,Schecter-Demon-6-Crimson-Red-Burst-BST-DM6-CRB,5417071906,Schecter-Demon-6-Crimson-Red-Burst-BST-DM6-CRB,0,,bot,28/5/2020 14:16
3539,Yamaha-A3R-SB,3107631979,Yamaha-A3R-SB,0,,bot,28/5/2020 14:16
3540,Fender-Deluxe-MN-SSS-Blonde-0147102307,2791335122,Fender-Deluxe-MN-SSS-Blonde-0147102307,0,,bot,28/5/2020 14:16
3541,Yamaha-FX370C-BL,4007370827,Yamaha-FX370C-BL,0,,bot,28/5/2020 14:16
3542,Paramount-EGT100BKL-BE01,2155888945,Paramount-EGT100BKL-BE01,0,,bot,28/5/2020 14:16
3543,Yamaha-Red-Label-FG3,7107335819,Yamaha-Red-Label-FG3,0,,bot,28/5/2020 14:16
3544,UK2142A,232196868,UK2142A,0,,bot,28/5/2020 14:16
3545,Kazuki-AKZ-MINI1,2880661922,Kazuki-AKZ-MINI1,0,,bot,28/5/2020 14:16
3546,Paramount-BJ008,2165703890,Paramount-BJ008,0,,bot,28/5/2020 14:16
3547,Yamaha-C80,2878706898,Yamaha-C80,0,,bot,28/5/2020 14:16
3548,Paramount-SH117MBL-S1,2137382882,Paramount-SH117MBL-S1,0,,bot,28/5/2020 14:16
3549,Tyma-HDC-350M,2841291646,Tyma-HDC-350M,0,,bot,28/5/2020 14:16
3550,KZ39N,1585792566,KZ39N,0,,bot,28/5/2020 14:16
3551,Clevan-CX-13-BK,2832764370,Clevan-CX-13-BK,0,,bot,28/5/2020 14:16
3552,JoJo-AW460BL,1291884296,JoJo-AW460BL,0,,bot,28/5/2020 14:16
3553,Kazuki-CKZ-HS24,2880432393,Kazuki-CKZ-HS24,0,,bot,28/5/2020 14:16
3554,Squier-J5-Tele-Gold-0301005579,7115930855,Squier-J5-Tele-Gold-0301005579,0,,bot,28/5/2020 14:16
3555,Fender-Redondo-Belmont-Blue-0970713010,2913660124,Fender-Redondo-Belmont-Blue-0970713010,0,,bot,28/5/2020 14:16
3556,NUX-PG-2-Multi-Effects,3127215559,NUX-PG-2-Multi-Effects,0,,bot,28/5/2020 14:16
3557,Fantasia-DGM10CBS-FAT200D,6101075899,Fantasia-DGM10CBS-FAT200D,0,,bot,28/5/2020 14:16
3558,Epiphone-LP-Studio-LT-EB,2879278626,Epiphone-LP-Studio-LT-EB,0,,bot,28/5/2020 14:16
3559,Fender-Player-Jazzmaster-SB-0146903500,2832607956,Fender-Player-Jazzmaster-SB-0146903500,0,,bot,28/5/2020 14:16
3560,Fantasia-F80N-FAGS03,3601294311,Fantasia-F80N-FAGS03,0,,bot,28/5/2020 14:16
3561,Paramount-PE100RD-S2,3217946272,Paramount-PE100RD-S2,0,,bot,28/5/2020 14:16
3562,Paramount-C98C-S2,6615795419,Paramount-C98C-S2,0,,bot,28/5/2020 14:16
3563,Squier-Affinity-HSS-SV-S1-0310700581,2885812089,Squier-Affinity-HSS-SV-S1-0310700581,0,,bot,28/5/2020 14:16
3564,Brook-S25NDCGEQ,2899558372,Brook-S25NDCGEQ,0,,bot,28/5/2020 14:16
3565,Paramount-C956N,2813866419,Paramount-C956N,0,,bot,28/5/2020 14:16
3566,Lanikai-LU21T,3400293697,Lanikai-LU21T,0,,bot,28/5/2020 14:16
3567,SQOE-SEST230RD-FBC,6600197563,SQOE-SEST230RD-FBC,0,,bot,28/5/2020 14:16
3568,Squier-Affinity-LRL-RW-BK-0310600506,2802247006,Squier-Affinity-LRL-RW-BK-0310600506,0,,bot,28/5/2020 14:16
3569,Fantasia-C41SB-FMB07,5300421656,Fantasia-C41SB-FMB07,0,,bot,28/5/2020 14:16
3570,Marth-D400CBU,3103100565,Marth-D400CBU,0,,bot,28/5/2020 14:16
3571,Kazuki-DLKZ41CEN,2840180210,Kazuki-DLKZ41CEN,0,,bot,28/5/2020 14:16
3572,Squier-Contemporary-Active-Jazz-Bass-MN-Flat-BK-0370450510-4660,2797044676,Squier-Contemporary-Active-Jazz-Bass-MN-Flat-BK-0370450510-4660,0,,bot,28/5/2020 14:16
3573,Kazuki-KZ410EN,3108227784,Kazuki-KZ410EN,0,,bot,28/5/2020 14:16
3574,Paramount-ED20EN,2115805531,Paramount-ED20EN,0,,bot,28/5/2020 14:16
3575,Martin-Lee-Z38N,3104173788,Martin-Lee-Z38N,0,,bot,28/5/2020 14:16
3576,Yamaha-C40,2899739533,Yamaha-C40,0,,bot,28/5/2020 14:16
3577,Yamaha-AC1R-SB,3107690736,Yamaha-AC1R-SB,0,,bot,28/5/2020 14:16
3578,Kazuki-KZ39N-S1,3103157999,Kazuki-KZ39N-S1,0,,bot,28/5/2020 14:16
3579,Kazuki-KJ200CS,2913578477,Kazuki-KJ200CS,0,,bot,28/5/2020 14:16
3580,Martin-Lee-MD4140C,3104162667,Martin-Lee-MD4140C,0,,bot,28/5/2020 14:16
3581,Squier-Bullet-Strat-SSS-RD,3107088724,Squier-Bullet-Strat-SSS-RD,0,,bot,28/5/2020 14:16
3582,Epiphone-LP-Studio-LT-SB,2879262317,Epiphone-LP-Studio-LT-SB,0,,bot,28/5/2020 14:16
3583,Yamaha-FS-TA-SB,6301933974,Yamaha-FS-TA-SB,0,,bot,28/5/2020 14:16
3584,Fantasia-C41NP,3108073937,Fantasia-C41NP,0,,bot,28/5/2020 14:16
3585,Sqoe-BS400N,2906214576,Sqoe-BS400N,0,,bot,28/5/2020 14:16
3586,Kazuki-KZ41CCS-S1,2887558948,Kazuki-KZ41CCS-S1,0,,bot,28/5/2020 14:16
3587,Plumblossoms-333BK-S1,2826298070,Plumblossoms-333BK-S1,0,,bot,28/5/2020 14:16
3588,Epiphone-SG-Special-VE-CS,2880379921,Epiphone-SG-Special-VE-CS,0,,bot,28/5/2020 14:16
3589,Paramount-SDG885N,5015933073,Paramount-SDG885N,0,,bot,28/5/2020 14:16
3590,Clevan-CX-13-BL,2832757849,Clevan-CX-13-BL,0,,bot,28/5/2020 14:16
3591,Marth-D41C,3103110904,Marth-D41C,0,,bot,28/5/2020 14:16
3592,HUN-3SA,7101216433,HUN-3SA,0,,bot,28/5/2020 14:16
3593,Squier-Classic-Vibe-70s-Thinline-MN-Natural-0374070521,2802145868,Squier-Classic-Vibe-70s-Thinline-MN-Natural-0374070521,0,,bot,28/5/2020 14:16
3594,Yamaha-Pacifica112J-OVS,2797232384,Yamaha-Pacifica112J-OVS,0,,bot,28/5/2020 14:16
3595,Paramount-SH117MRD,2181739438,Paramount-SH117MRD,0,,bot,28/5/2020 14:16
3596,Fantasia-F80BL-FMB05-FCP2-FPK,2901540586,Fantasia-F80BL-FMB05-FCP2-FPK,0,,bot,28/5/2020 14:16
3597,Yamaha-CGS102A,2814232565,Yamaha-CGS102A,0,,bot,28/5/2020 14:16
3598,Paramount-E4170CEQBK,3301152283,Paramount-E4170CEQBK,0,,bot,28/5/2020 14:16
3599,Paramount-EA18ESB-S1,2886573189,Paramount-EA18ESB-S1,0,,bot,28/5/2020 14:16
3600,Paramount-SH118MRD,2181712480,Paramount-SH118MRD,0,,bot,28/5/2020 14:16
3601,Epiphone-PRO-1-N-SET,2207840090,Epiphone-PRO-1-N-SET,0,,bot,28/5/2020 14:16
3602,Paramount-FEQ,2905376732,Paramount-FEQ,0,,bot,28/5/2020 14:16
3603,Yamaha-LL-TA-SB,5001933868,Yamaha-LL-TA-SB,0,,bot,28/5/2020 14:16
3604,Kazuki-KZ410EN-FBA41,3108217206,Kazuki-KZ410EN-FBA41,0,,bot,28/5/2020 14:16
3605,SQOE-SEST210BK-S2,3100129896,SQOE-SEST210BK-S2,0,,bot,28/5/2020 14:16
3606,Paramount-PE100RD,5917779221,Paramount-PE100RD,0,,bot,28/5/2020 14:16
3607,Daddario-Tuner-PW-CT-13,2886419234,Daddario-Tuner-PW-CT-13,0,,bot,28/5/2020 14:16
3608,Paramount-ELC3-CS,2887844953,Paramount-ELC3-CS,0,,bot,28/5/2020 14:16
3609,Hun-3SD,7801216846,Hun-3SD,0,,bot,28/5/2020 14:16
3610,BKZ-ST01BK S1,1771854133,BKZ-ST01BK S1,0,,bot,28/5/2020 14:16
3611,Kazuki-WB-DBR,2839234042,Kazuki-WB-DBR,0,,bot,28/5/2020 14:16
3612,Schecter-C-6-Plus-Charcoal-Burst-BST-C6P-CB,7417069797,Schecter-C-6-Plus-Charcoal-Burst-BST-C6P-CB,0,,bot,28/5/2020 14:16
3613,SQOE-SEIB500BK,3811723570,SQOE-SEIB500BK,0,,bot,28/5/2020 14:16
3614,Epiphone-SG-Special-VE-WLV-S1,2885654839,Epiphone-SG-Special-VE-WLV-S1,0,,bot,28/5/2020 14:16
3615,Kazuki-KZ39CSN-BG-S1,3208569743,Kazuki-KZ39CSN-BG-S1,0,,bot,28/5/2020 14:16
3616,Paramount-F750CN-S1,2871935022,Paramount-F750CN-S1,0,,bot,28/5/2020 14:16
3617,Paramount-PE100SB,4517779167,Paramount-PE100SB,0,,bot,28/5/2020 14:16
3618,Yamaha-TRBX304-RD-Red-Apple,6307352002,Yamaha-TRBX304-RD-Red-Apple,0,,bot,28/5/2020 14:16
3619,Marth-D400CGN,3103097107,Marth-D400CGN,0,,bot,28/5/2020 14:16
3620,Clevan-CX-13-WH,2832733354,Clevan-CX-13-WH,0,,bot,28/5/2020 14:16
3621,Martin-Lee-Z4116CE-S1,2887736920,Martin-Lee-Z4116CE-S1,0,,bot,28/5/2020 14:16
3622,Paramount-PE2003TS-S1,5017774615,Paramount-PE2003TS-S1,0,,bot,28/5/2020 14:16
3623,BKZ-ST01BK,1771859958,BKZ-ST01BK,0,,bot,28/5/2020 14:16
3624,Kazuki-KZ38YW,2874291883,Kazuki-KZ38YW,0,,bot,28/5/2020 14:16
3625,Kazuki-KZ410ESB,2809675502,Kazuki-KZ410ESB,0,,bot,28/5/2020 14:16
3626,Paramount-PE100BK-S4,7800373748,Paramount-PE100BK-S4,0,,bot,28/5/2020 14:16
3627,Kazuki-KZ41CEWR,2888089983,Kazuki-KZ41CEWR,0,,bot,28/5/2020 14:16
3628,Kazuki-BKZ-ST01SB-S1,2813479303,Kazuki-BKZ-ST01SB-S1,0,,bot,28/5/2020 14:16
3629,Epiphone-LP-Special-VE-EB,2880459296,Epiphone-LP-Special-VE-EB,0,,bot,28/5/2020 14:16
3630,Fantasia-QAG401GSB,2839726666,Fantasia-QAG401GSB,0,,bot,28/5/2020 14:16
